SMILES,Valid,HBD,HBA,ConjSystems,AroSystems,ChargedAtoms,TotalFormalCharge,Halogens,RotBonds,RingCount,AroRingCount,HeteroAtoms,HeavyAtoms,FracCsp3,TPSA,cLogP,MolWt,ExactMass,ChiralCenters
c1cc(Cl)c([24*])cc1NC(=O)Nc2ccc(cc2)Oc3cc(ncc3)C(=O)NC,TRUE,3,4,1,3,0,0,1,5,3,3,9,28,0.05,92.35,3.7055,395.826,395.0910931,0
[O-][N+](=O)c(c1[8*])cccc1,TRUE,0,2,1,1,2,0,0,1,1,1,4,9,0,43.14,0.7694,122.103,122.0242034,0
c1cc(Cl)cnc1N([C@H]2[1*])C(=O)c(c23)nccn3,TRUE,0,4,1,2,0,0,1,1,3,2,7,17,0.090909091,58.98,1.7333,245.649,245.0230135,1
[14*]OC(=O)N1CCN(C)CC1,TRUE,0,3,1,0,0,0,0,0,1,0,5,10,0.833333333,32.78,-0.1653,143.166,143.0820526,0
c1cc(Br)ccc1[3*],TRUE,0,0,1,1,0,0,1,0,1,1,2,7,0,0,1.6237,156.002,154.9496372,0
[10*]NC(=O)c1c(OC)c(Br)ccc1OC,TRUE,1,3,1,1,0,0,1,3,1,1,6,14,0.222222222,47.56,1.6604,259.079,257.9765802,0
CN([11*])c1ncccc1,TRUE,0,2,1,1,0,0,0,1,1,1,3,8,0.166666667,16.13,0.9821,107.136,107.0609232,0
[8*][C@H]1SC(=O)NC1=O,TRUE,1,3,1,0,0,0,0,0,1,0,5,7,0.333333333,46.17,-0.1552,116.121,115.9806243,1
s1c(N)nc(c12)CC[C@H]([1*])C2,TRUE,1,3,1,1,0,0,0,0,2,1,4,10,0.571428571,38.91,1.5518,153.23,153.0486443,1
O=C(C)c(cc1)ccc1[*],TRUE,0,1,1,1,0,0,0,1,1,1,2,9,0.125,17.07,1.0638,119.143,119.0496898,0
[17*]Oc1ccccc1,TRUE,0,1,1,1,0,0,0,1,1,1,2,7,0,9.23,1.5297,93.105,93.03403978,0
C1CC(=O)O[C@@]12[C@]3(C)[C@@H](CC2)[C@H]4[C@H](CC3)[C@]5(C)C(C[C@H]4[*])=CC(=O)CC5,TRUE,0,3,2,0,0,0,0,0,5,0,4,25,0.818181818,43.37,4.5418,341.471,341.2116698,7
c1c(C)ccc(n12)nc(c2[7*])-c3ccc(C)cc3,TRUE,0,2,1,2,0,0,0,1,3,3,3,17,0.133333333,17.3,2.79274,221.283,221.1078734,0
O=C([7*])N(C)C,TRUE,0,1,1,0,0,0,0,0,0,0,3,5,0.666666667,20.31,0.2173,72.087,72.04493881,0
[10*]Cn1cnc(c12)cnc(n2)N,TRUE,1,5,1,1,0,0,0,1,2,2,6,11,0.166666667,69.62,-0.0847,148.149,148.0623202,0
c1cccnc1C(=C\[6*])\c2ccc(C)cc2,TRUE,0,1,1,2,0,0,0,2,2,2,2,15,0.071428571,12.89,3.32852,194.257,194.0969744,0
[11*]NC(=O)N(N=O)C,TRUE,1,3,1,0,0,0,0,1,0,0,6,7,0.5,61.77,-0.2265,102.073,102.0303514,0
[26*]NC(=O)c1c(=O)cc(C)[nH]c1,TRUE,2,2,1,1,0,0,0,1,1,1,5,11,0.142857143,61.96,-0.12258,151.145,151.0507525,0
Clc(c1)ccc(c12)Sc3c(N2[11*])cccc3,TRUE,0,2,1,2,0,0,1,0,3,2,4,15,0,3.24,4.407,232.715,231.9987729,0
[19*]C[n+]1ccccc1,TRUE,0,0,1,1,1,1,0,1,1,1,2,7,0.166666667,3.88,0.4809,93.129,93.05730064,0
COc(c1)c(OC)c(OC)cc1[7*],TRUE,0,3,1,1,0,0,0,3,1,1,4,12,0.333333333,27.69,0.887,167.184,167.0708192,0
[7*]c1c(N)nc(N)nc1,TRUE,2,4,1,1,0,0,0,0,1,1,5,8,0,77.82,-1.1844,109.112,109.0514212,0
FC1(F)[C@H](O)[C@@H]([13*])O[C@H]1n2ccc(N)nc2=O,TRUE,2,6,1,1,0,0,2,1,2,1,9,16,0.5,90.37,-0.7741,232.166,232.0533726,3
C=C1[C@H]([13*])[C@@H](O)C[C@@H]1n2cnc(c23)c(=O)nc([nH]3)N,TRUE,3,6,1,1,0,0,0,1,3,2,8,18,0.363636364,109.82,-0.0985,246.25,246.0990996,3
C1=CC(=O)C=C(CC2)[C@@]1(C)[C@@](F)([C@@H](O)C3)[C@@H]2[C@@H]([C@]34C)C[C@H](C)[C@@]4([20*])O,TRUE,2,3,1,0,0,0,1,0,4,0,5,24,0.75,57.53,2.8411,333.423,333.1865979,8
COc(c1)c(O)c(OC)cc1[17*],TRUE,1,3,1,1,0,0,0,2,1,1,4,11,0.25,38.69,0.584,153.157,153.0551691,0
[35*]c1sccc1,TRUE,0,1,1,1,0,0,0,0,1,1,2,5,0,0,0.9227,83.135,82.9955461,0
[*][C@@H]1O[C@@H](C)[C@H](O)[C@@H](N)C1,TRUE,2,3,0,0,0,0,0,0,1,0,4,9,1,55.48,-0.6412,130.167,130.0868036,4
[O-][N+](=O)c(cc1)ccc1[10*],TRUE,0,2,1,1,2,0,0,1,1,1,4,9,0,43.14,0.7694,122.103,122.0242034,0
ClC(Cl)[15*],TRUE,0,0,0,0,0,0,2,0,0,0,3,3,1,0,1.2969,83.925,82.94553039,0
OC(=O)C1=C(Cl)CC[C@@H](N12)[C@H]([6*])C2=O,TRUE,1,2,1,0,0,0,1,1,2,0,6,13,0.5,57.61,0.8638,200.601,200.0114458,2
[nH]1c([*])nc(c12)cccc2,TRUE,1,1,1,1,0,0,0,0,2,2,3,9,0,28.68,0.7375,117.131,117.0452732,0
[10*]N1CCC(=CC1)n2c(=O)[nH]c(c23)cccc3,TRUE,1,3,1,1,0,0,0,1,3,2,5,16,0.25,41.03,1.3405,214.248,214.098037,0
c1cc(F)ccc1C(=O)[14*],TRUE,0,1,1,1,0,0,1,1,1,1,3,9,0,17.07,1.5152,123.106,123.024618,0
[9*]c1cc(I)c(c(I)c1)Oc2cc(I)c(O)c(I)c2,TRUE,1,2,1,2,0,0,4,2,2,2,7,18,0,29.46,4.7775,688.786,688.6468464,0
c1cc(Cl)cc(c12)CCc3c(nccc3)C2=C(CC4)CCN4C(=O)O[25*],TRUE,0,3,2,2,0,0,1,0,4,2,6,25,0.3,42.43,4.3322,353.829,353.1056805,0
c1cccc(N2[2*])c1CCc(c23)cccc3,TRUE,0,1,1,2,0,0,0,0,3,2,2,15,0.142857143,3.24,3.3876,194.257,194.0969744,0
c1cc(OC)cc(c12)ccc([3*])c2,TRUE,0,1,1,1,0,0,0,1,2,2,2,12,0.090909091,9.23,2.023,157.192,157.0653399,0
c1ccccc1C(=O)c2ccc(n23)[C@H]([11*])CC3,TRUE,0,2,1,2,0,0,0,2,3,2,3,16,0.214285714,22,2.7132,210.256,210.091889,1
COc(c1)ccc(c12)nccc2[11*],TRUE,0,2,1,1,0,0,0,1,2,2,3,12,0.1,22.12,1.418,158.18,158.0605889,0
Oc1cc([18*])cc(OC2(C)C)c1[C@@H]([C@H]23)C=C(C)CC3,TRUE,1,2,1,1,0,0,0,0,3,1,3,18,0.5,29.46,3.1777,243.326,243.1385048,2
Clc(c1)ccc(c12)ccc(n2)\C=C\c(cc3[12*])ccc3,TRUE,0,1,1,2,0,0,1,2,3,3,3,19,0,12.89,4.2332,264.735,264.058002,0
[10*]OC(=O)c1ccccc1,TRUE,0,2,1,1,0,0,0,1,1,1,3,9,0,26.3,1.3077,121.115,121.0289544,0
[3*]Oc1cccc(c12)cccc2,TRUE,0,1,1,1,0,0,0,1,2,2,2,11,0,9.23,2.6829,143.165,143.0496898,0
C1N([6*])C(=O)c(c12)cccc2N,TRUE,1,2,1,1,0,0,0,0,2,1,4,11,0.125,46.33,0.6889,147.157,147.0558378,0
O=C1NC(=O)CC[C@H]1[3*],TRUE,1,2,1,0,0,0,0,0,1,0,4,8,0.6,46.17,-0.2392,112.108,112.0398534,1
c1cc(O)cc(c12)sc(-c3ccc(O)cc3)c2C(=O)c(cc4)ccc4O[12*],TRUE,2,5,1,3,0,0,0,4,4,4,6,26,0,66.76,5.0536,361.398,361.0534549,0
Clc1cccc(Cl)c1-c(c2C(=O)N[14*])noc2C,TRUE,1,3,1,2,0,0,2,2,2,2,7,17,0.090909091,55.13,3.15092,270.095,268.9884578,0
Oc1cc([15*])cc(OC2(C)C)c1[C@@H]([C@H]23)CC(=O)CC3,TRUE,1,3,1,1,0,0,0,0,3,1,4,18,0.533333333,46.53,2.1906,245.298,245.1177694,2
O=C(C1)N([16*])C(=O)CC12CCCC2,TRUE,0,2,1,0,0,0,0,0,2,0,4,12,0.777777778,37.38,1.1601,166.2,166.0868036,0
[19*]N1CCN(CC1)c2ncccn2,TRUE,0,4,1,1,0,0,0,1,2,1,5,12,0.5,32.26,0.0629,163.204,163.0983714,0
[N-]=[N+]=N[C@H]1C[C@@H](O[C@@H]1[13*])n2cc(C)c(=O)[nH]c2=O,TRUE,1,5,2,1,2,0,0,2,2,1,9,17,0.555555556,112.85,0.31822,236.211,236.0783642,3
C1COc(c12)ccc([13*])c2,TRUE,0,1,1,1,0,0,0,0,2,1,2,9,0.25,9.23,0.7961,119.143,119.0496898,0
O=C1C([7*])C(=O)c(c12)cccc2,TRUE,0,2,1,1,0,0,0,0,2,1,3,11,0.111111111,34.14,1.4034,145.137,145.0289544,0
c1cc(C)ccc1C(=O)c2ccc([8*])n2C,TRUE,0,2,1,2,0,0,0,2,2,2,3,15,0.153846154,22,1.73912,198.245,198.091889,0
Cc1[nH]cnc1[8*],TRUE,1,1,1,1,0,0,0,0,1,1,3,6,0.25,28.68,-0.10728,81.098,81.04527316,0
c1cc(O)cc2c1C[C@@H](N([14*])CC3)[C@@H]([C@]234)CCCC4,TRUE,1,2,1,1,0,0,0,0,4,1,3,18,0.625,23.47,2.9149,242.342,242.1544893,3
COC(=O)Nc([nH]1)nc(c12)ccc([*])c2,TRUE,2,3,1,1,0,0,0,1,2,2,6,14,0.111111111,67.01,0.9158,190.182,190.0616515,0
[12*]Oc1cccc(c12)NC(=O)CC2,TRUE,1,2,1,1,0,0,0,1,2,1,4,12,0.222222222,38.33,1.4144,162.168,162.0555035,0
[7*]NC(=O)c1ccccc1,TRUE,1,1,1,1,0,0,0,1,1,1,3,9,0,29.1,0.8807,120.131,120.0449388,0
O=C([7*])Nc1ccc(cc1)C(=O)O,TRUE,2,2,1,1,0,0,0,2,1,1,5,12,0,66.4,1.466,164.14,164.0347681,0
Clc(c1)c([1*])cc(c12)C(=O)N([C@H](N2)C)c3c(C)cccc3,TRUE,1,2,1,2,0,0,1,1,3,2,5,20,0.1875,32.34,3.24132,285.754,285.0794657,1
O=[P@@]1([5*])OCCCN1,TRUE,1,2,0,0,0,0,0,0,1,0,5,7,1,38.33,0.6537,120.068,120.0214401,1
c1ccccc1C(C(=O)OC2)=C2c3ccc([*])cc3,TRUE,0,2,1,2,0,0,0,2,3,2,3,18,0.0625,26.3,2.3288,235.262,235.0759046,0
O=C1[C@@H]([8*])[C@H](N12)SCC(C=C)=C2C(=O)O,TRUE,1,3,1,0,0,0,0,2,2,0,6,14,0.333333333,57.61,0.764,210.234,210.0224891,2
c1sc(N)nc1C(=N\O)\C(=O)N[13*],TRUE,3,6,1,1,0,0,0,2,1,1,8,12,0,100.6,-0.5159,185.188,185.0133214,0
c1ccccc1C(c(c2n34)cc(Cl)cc2)=NCc4nnc3[10*],TRUE,0,4,1,3,0,0,1,1,4,3,6,21,0.0625,43.07,2.4463,293.737,293.059399,0
[19*][C@H]1[C@H](C)C[C@H]([C@@]12C)[C@H]3[C@](F)([C@@H](O)C2)[C@]4(C)C(CC3)=CC(=O)C=C4,TRUE,1,2,1,0,0,0,1,0,4,0,4,23,0.75,37.3,3.941,317.424,317.1916833,8
[*]c1c(C)cccc1,TRUE,0,0,1,1,0,0,0,0,1,1,1,7,0.142857143,0,1.16962,91.133,91.05477522,0
[1*]C1CCCC1,TRUE,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1.8982,69.127,69.07042529,0
[4*]c1[nH]c(=S)[nH]c(=O)c1,TRUE,2,2,1,1,0,0,0,0,1,1,5,8,0,48.65,-0.39291,127.148,126.9966087,0
O[C@@H](C1)[C@@H]([12*])O[C@H]1n2cnc(c23)[C@H](O)CN=CN3,TRUE,3,7,1,1,0,0,0,1,3,1,8,17,0.6,91.9,-0.4745,237.239,237.0987653,4
n1c([17*])cnc(c12)nc(N)nc2N,TRUE,2,6,1,1,0,0,0,0,2,2,7,12,0,103.6,-1.2412,161.148,161.0575692,0
O=C1[C@@H]([6*])[C@H](N12)SCC(C)=C2C(=O)O,TRUE,1,3,1,0,0,0,0,1,2,0,6,13,0.5,57.61,0.5979,198.223,198.0224891,2
[7*]/C=C/c1ccccc1,TRUE,0,0,1,1,0,0,0,1,1,1,1,8,0,0,2.2066,103.144,103.0547752,0
c1ccc(cc1[3*])Oc2ccccc2,TRUE,0,1,1,2,0,0,0,2,2,2,2,13,0,9.23,2.6535,169.203,169.0653399,0
[*]Nc1sc(nn1)C,TRUE,1,4,1,1,0,0,0,1,1,1,5,7,0.333333333,37.81,0.72272,114.153,114.0125931,0
c1cccc([C@]2([9*])O)c1C(N23)=NCC3,TRUE,1,3,1,1,0,0,0,0,3,1,4,13,0.3,35.83,0.4143,173.195,173.0714879,1
c1ccccc1-c(noc2C)c2-c3ccc([*])cc3,TRUE,0,2,1,3,0,0,0,2,3,3,3,18,0.0625,26.03,3.49162,234.278,234.091889,0
Fc1cncnc1[10*],TRUE,0,2,1,1,0,0,1,0,1,1,4,7,0,25.78,-0.2097,97.072,97.02020128,0
[O-][N+](=O)\C=C(\N[14*])NC,TRUE,2,4,1,0,2,0,0,3,0,0,6,8,0.333333333,67.2,-0.6647,116.1,116.0460014,0
Clc1cccc(Cl)c1Nc(c2[7*])cccc2,TRUE,1,1,1,2,0,0,2,2,2,2,4,15,0,12.03,3.9116,237.109,236.0033796,0
[10*]C1CCC1,TRUE,0,0,0,0,0,0,0,0,1,0,1,4,1,0,1.5081,55.1,55.05477522,0
FC[*],TRUE,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0.4627,33.025,33.01405328,0
CN1C[C@@H]([2*])C=C([C@H]12)c3c4c(C2)c[nH]c4ccc3,TRUE,1,1,1,1,0,0,0,0,4,2,3,17,0.333333333,19.03,2.7592,223.299,223.1235235,2
O1[C@@H]([14*])COc(c12)cccc2,TRUE,0,2,1,1,0,0,0,0,2,1,3,10,0.25,18.46,1.3332,135.142,135.0446045,1
O=C([15*])N1CCN(CC1)c(n2)nc(N)c(c23)cc(OC)c(c3)OC,TRUE,1,7,2,1,0,0,0,3,3,2,9,23,0.4,93.81,1.0205,316.341,316.1409644,0
C1=CC(=O)C=C([C@@H](F)C2)[C@@]1(C)[C@@](F)([C@@H](O)C3)[C@@H]2[C@@H]([C@]34C)C[C@@H]5[C@@]4([21*])OC(O5)(C)C,TRUE,1,4,1,0,0,0,2,0,5,0,7,28,0.772727273,55.76,3.3122,393.45,393.1877408,9
O=C1NC(=O)C[C@@]1([5*])C,TRUE,1,2,1,0,0,0,0,0,1,0,4,8,0.6,46.17,-0.2392,112.108,112.0398534,1
c1cc(O)c(cc1[9*])C(=O)N,TRUE,2,2,1,1,0,0,0,1,1,1,4,10,0,63.32,-0.3343,136.13,136.0398534,0
[3*]Oc1ccc(O)cc1,TRUE,1,2,1,1,0,0,0,1,1,1,3,8,0,29.46,1.2353,109.104,109.0289544,0
C1COCCN1c(cc2)c(F)cc2N3C[C@H]([13*])OC3=O,TRUE,0,4,1,1,0,0,1,2,3,1,7,19,0.461538462,42.01,1.4943,265.264,265.0988455,1
c1cc(F)ccc1O[17*],TRUE,0,1,1,1,0,0,1,1,1,1,3,8,0,9.23,1.6688,111.095,111.024618,0
Clc(c1)c(N)cc(OC)c1C(=O)N[9*],TRUE,2,3,1,1,0,0,1,2,1,1,6,13,0.125,64.35,1.1249,199.617,199.0274302,0
C[S@@](=O)[21*],TRUE,0,1,0,0,0,0,0,0,0,0,3,3,1,17.07,-0.1708,63.101,62.99046072,1
[C@H]12[C@@H]([15*])C[C@H](C1)C=C2,TRUE,0,0,0,0,0,0,0,0,2,0,1,7,0.714285714,0,1.9202,93.149,93.07042529,3
c1cc(Cl)cc(c12)nccc2N[6*],TRUE,1,2,1,1,0,0,1,1,2,2,4,12,0,24.92,2.7644,177.614,177.0219509,0
S=C(N)c(c1)ccnc1[3*],TRUE,1,2,1,1,0,0,0,1,1,1,4,9,0,38.91,-0.1096,137.187,137.0173442,0
C1CCC[C@@]([C@]123)(O)[C@@H](N([15*])CC2)Cc4c3cc(O)cc4,TRUE,2,3,1,1,0,0,0,0,4,1,4,19,0.625,43.7,2.0298,258.341,258.1494039,3
c1cc(Cl)cc(c12)nccc2Nc(cc3[5*])ccc3O,TRUE,2,3,1,2,0,0,1,2,3,3,5,19,0,45.15,3.512,269.711,269.0481656,0
C[C@@]1([5*])OC(=O)N(C1=O)C,TRUE,0,3,1,0,0,0,0,0,1,0,5,9,0.6,46.61,-0.1395,128.107,128.0347681,1
[12*]c1ccc(cc1)C(=O)Nc2cc(c(C)cc2)Nc3nc(ccn3)-c4cccnc4,TRUE,2,5,1,4,0,0,0,5,4,4,7,29,0.043478261,79.8,4.01752,380.431,380.1511352,0
C1=CC(=O)C=C(CC2)[C@@]1(C)[C@@](F)([C@@H](O)C3)[C@@H]2[C@@H]([C@]34C)C[C@@H](O)[C@@]4([21*])O,TRUE,3,4,1,0,0,0,1,0,4,0,6,24,0.736842105,77.76,1.5659,335.395,335.1658625,8
Clc(c1)ccc(c12)NC(=O)[C@@H]([18*])N=C2c3ccccc3,TRUE,1,2,1,2,0,0,1,1,3,2,5,19,0.066666667,41.46,3.0049,269.711,269.0481656,1
[O-]P(=O)([10*])O,TRUE,1,2,0,0,1,-1,0,0,0,0,5,4,0,60.36,-1.0036,79.979,79.9668791,1
Clc(n1)nc(N)c(c12)ncn2[C@@H]3O[C@H]([14*])[C@@H](O)[C@@H]3F,TRUE,2,7,1,1,0,0,2,1,3,2,10,18,0.444444444,99.08,0.1651,272.647,272.0350554,4
[2*]c1c(C)c(C)ccc1,TRUE,0,0,1,1,0,0,0,0,1,1,1,8,0.25,0,1.47804,105.16,105.0704253,0
O[C@]1([19*])CC[C@H]([C@@]12C)[C@H]3[C@H](C(=O)C2)[C@]4(C)C(CC3)=CC(=O)C=C4,TRUE,1,3,1,0,0,0,0,0,4,0,4,22,0.684210526,54.37,2.7112,299.39,299.1647196,6
c1cc(Cl)ccc1O[4*],TRUE,0,1,1,1,0,0,1,1,1,1,3,8,0,9.23,2.1831,127.55,126.9950674,0
[3*]c1c(Cl)cccc1Cl,TRUE,0,0,1,1,0,0,2,0,1,1,3,8,0,0,2.168,145.996,144.9611805,0
O=c1nc(N)[nH]c(c12)[nH]cc2[11*],TRUE,3,3,1,1,0,0,0,0,2,2,6,11,0,87.56,-0.992,149.133,149.0463358,0
C1=C[C@@H]([10*])O[C@H]1n2cc(C)c(=O)[nH]c2=O,TRUE,1,4,1,1,0,0,0,1,2,1,6,14,0.333333333,64.09,-0.19458,193.182,193.0613171,2
O=c1nc(N)[nH]c(c12)NC[C@H]([16*])N2C=O,TRUE,3,5,1,1,0,0,0,1,2,1,8,14,0.285714286,104.11,-1.3842,194.174,194.0677995,1
O=c1n(C)c(=O)n(C)c(c12)ncn2C[11*],TRUE,0,6,1,1,0,0,0,1,2,2,7,14,0.375,61.82,-1.0595,193.186,193.0725505,0
Oc(c1)ccc(c1[C@@]23C)C[C@H]([C@@H]2C)N([12*])CC3,TRUE,1,2,1,1,0,0,0,0,3,1,3,16,0.571428571,23.47,2.3807,216.304,216.1388392,3
[12*]C=C(C)C,TRUE,0,0,0,0,0,0,0,0,0,0,1,4,0.5,0,1.4594,55.1,55.05477522,0
c1ccc(Cl)cc1N(CC2)CCN2[11*],TRUE,0,2,1,1,0,0,1,1,2,1,4,13,0.4,6.48,1.9263,195.673,195.0689011,0
O=c1n(C[12*])nc(n12)cccc2,TRUE,0,4,1,1,0,0,0,1,2,2,5,11,0.142857143,39.3,0.0028,148.145,148.0510868,0
[C@H]12C(C)(C)[C@]([*])(C)[C@H](C1)CC2,TRUE,0,0,0,0,0,0,0,0,2,0,1,10,1,0,3.1704,137.246,137.1330255,3
O=S(=O)([7*])O,TRUE,1,2,0,0,0,0,0,0,0,0,5,4,0,54.37,-0.6615,81.072,80.96463989,0
[6*]Oc1cc(C)cc(c1)C,TRUE,0,1,1,1,0,0,0,1,1,1,2,9,0.25,9.23,2.14654,121.159,121.0653399,0
[6*][C@@H]1OC(=O)NC1,TRUE,1,2,1,0,0,0,0,0,1,0,4,6,0.666666667,38.33,-0.3984,86.07,86.02420337,1
[6*]c1cc(OC)c(OC)cc1,TRUE,0,2,1,1,0,0,0,2,1,1,3,10,0.25,18.46,0.8784,137.158,137.0602545,0
COc(c1)c(OC)c(OC)cc1C(=O)N[9*],TRUE,1,4,1,1,0,0,0,4,1,1,6,15,0.3,56.79,0.9065,210.209,210.0766329,0
C1=CC(=O)C=C([C@@H](F)C2)[C@@]1(C)[C@@](F)([C@@H](O)C3)[C@@H]2[C@@H]([C@]34C)C[C@@H](C)[C@@]4([21*])O,TRUE,2,3,1,0,0,0,2,0,4,0,6,25,0.75,57.53,2.7891,351.413,351.1771761,9
COc1nccnc1N[*],TRUE,1,4,1,1,0,0,0,2,1,1,5,9,0.2,47.04,0.3614,124.123,124.0510868,0
CC1(C)NC(=O)N(C1=O)c2cc([21*])c([N+]([O-])=O)cc2,TRUE,1,4,1,1,2,0,0,2,2,1,8,18,0.272727273,92.55,0.6042,248.218,248.0671308,0
c1ccnc(N2C(=O)[11*])c1NC(=O)c(c23)cccc3,TRUE,1,3,1,2,0,0,0,0,3,2,6,18,0,62.3,2.4547,238.226,238.0616515,0
O=c(n1)[nH][nH]c1[19*],TRUE,2,2,1,1,0,0,0,0,1,1,5,6,0,61.54,-1.7274,84.058,84.01978668,0
CN1[C@H]([6*])CCCC1,TRUE,0,1,0,0,0,0,0,0,1,0,2,7,1,3.24,0.9775,98.169,98.09697438,1
C1CC(=O)C=C(CC2)[C@@]1(C)[C@@](F)([C@@H](O)C3)[C@@H]2[C@@H]([C@]34C)CC[C@@]4([22*])O,TRUE,2,3,1,0,0,0,1,0,4,0,5,23,0.842105263,57.53,2.8191,321.412,321.1865979,7
C1OC(=O)c(c12)c(O)c([20*])c(OC)c2C,TRUE,1,4,1,1,0,0,0,1,2,1,5,14,0.3,55.76,0.55422,193.178,193.0500838,0
c1cc(Cl)cc(c12)C(=NCC(=O)N2[6*])c3c(F)cccc3,TRUE,0,2,1,2,0,0,2,1,3,2,6,20,0.066666667,32.67,3.1274,287.701,287.0387438,0
c1ccc([O-])cc1N([5*])c2ccc(C)cc2,TRUE,0,2,1,2,1,-1,0,2,2,2,3,15,0.076923077,26.3,2.67102,197.237,197.0846126,0
[5*]C1=[NH+]CCN1,TRUE,2,1,1,0,1,1,0,0,1,0,3,5,0.666666667,26,-2.4245,70.095,70.05254961,0
[*][C@@H]1O[C@@H](C)[C@@H](O)[C@@H](N)C1,TRUE,2,3,0,0,0,0,0,0,1,0,4,9,1,55.48,-0.6412,130.167,130.0868036,4
[13*]c1occc1,TRUE,0,1,1,1,0,0,0,0,1,1,2,5,0,13.14,0.4542,67.067,67.01838972,0
c1ncc(Br)cc1C(=O)O[16*],TRUE,0,3,1,1,0,0,1,1,1,1,5,10,0,39.19,1.4652,200.999,199.9347154,0
C1CC(=O)O[C@@]1(CC2)[C@@](C)(C[C@H]3O4)[C@@H]2[C@@H]([C@@]345)[C@H]([23*])CC=6[C@]5(C)CCC(=O)C6,TRUE,0,4,2,0,0,0,0,0,6,0,5,26,0.818181818,55.9,3.6731,355.454,355.1909343,8
C1OCC[C@@H]1[2*],TRUE,0,1,0,0,0,0,0,0,1,0,2,5,1,9.23,0.7445,71.099,71.04968984,1
Cn1nc([*])s/c1=N\C(=O)C,TRUE,0,4,1,1,0,0,0,0,1,1,6,10,0.4,47.25,-0.8966,156.19,156.0231578,0
C1CC(=O)[C@@H]2Oc(c(O)cc3)c4c3C[C@H]([C@]1([C@]245)O)N([15*])CC5,TRUE,2,5,1,1,0,0,0,0,5,1,6,21,0.5625,70,0.5797,286.307,286.107933,4
C1S[C@H]([10*])O[C@@H]1n2ccc(N)nc2=O,TRUE,1,6,1,1,0,0,0,1,2,1,7,13,0.428571429,70.14,-0.0796,198.227,198.0337225,2
[3*]c1cc(F)c(cc1)-c2ccccc2,TRUE,0,0,1,2,0,0,1,1,2,2,2,13,0,0,2.6673,171.194,171.0610035,0
Cc1onc(c1C(=O)N[12*])-c2ccccc2,TRUE,1,3,1,2,0,0,0,2,2,2,5,15,0.090909091,55.13,1.84412,201.205,201.0664025,0
[10*]Oc(c1)ccc(c12)OCO2,TRUE,0,3,1,1,0,0,0,1,2,1,4,10,0.142857143,27.69,1.2584,137.114,137.023869,0
O=c1cc(C(=O)O)oc(c2[11*])c1cc(c23)c(=O)cc(C(=O)O)n3CC,TRUE,2,6,1,1,0,0,0,3,3,3,9,24,0.125,126.81,0.6988,328.256,328.0457267,0
O[C@@]1([17*])CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)[C@@H]4C(CC3)=CC(=O)CC4,TRUE,1,2,1,0,0,0,0,0,4,0,3,20,0.833333333,37.3,3.3661,273.396,273.185455,6
[25*]Cn1cnc(c12)c(N)ncn2,TRUE,1,5,1,1,0,0,0,1,2,2,6,11,0.166666667,69.62,-0.0847,148.149,148.0623202,0
[7*]OC(=O)c1ccc(N)cc1,TRUE,1,3,1,1,0,0,0,1,1,1,4,10,0,52.32,0.8899,136.13,136.0398534,0
[5*]Cn1cnc2c(N)nc(c3c12)cccc3,TRUE,1,4,1,1,0,0,0,1,3,3,5,15,0.090909091,56.73,1.6735,197.221,197.0827213,0
[12*]O[N+]([O-])=O,TRUE,0,3,1,0,2,0,0,1,0,0,5,4,0,52.37,-0.341,62.004,61.98781786,0
c1cc(F)cc(c12)onc2[7*],TRUE,0,2,1,1,0,0,1,0,2,2,4,10,0,26.03,1.1415,136.105,136.0198669,0
O=c1c([14*])c(C)nc(n12)CCCC2,TRUE,0,3,1,1,0,0,0,0,2,1,4,12,0.555555556,34.89,0.06262,163.2,163.087138,0
[1*]c1cccc(c12)cccc2,TRUE,0,0,1,1,0,0,0,0,2,2,1,10,0,0,2.0144,127.166,127.0547752,0
[8*]c1cc(C)ccc1,TRUE,0,0,1,1,0,0,0,0,1,1,1,7,0.142857143,0,1.16962,91.133,91.05477522,0
[9*]Oc1ccc(cc1)C(\N)=N\[H],TRUE,2,2,1,1,0,0,0,2,1,1,4,10,0,59.1,0.81377,135.146,135.0558378,0
s1c(N)nc(c12)ccc(O[14*])c2,TRUE,1,4,1,1,0,0,0,1,2,2,5,11,0,48.14,1.7216,165.197,165.0122588,0
O[C@]1([21*])CC[C@H]([C@@]12C)[C@H]3[C@H]([C@@H](O)C2)[C@]4(C)C(CC3)=CC(=O)CC4,TRUE,2,3,1,0,0,0,0,0,4,0,4,22,0.842105263,57.53,2.727,303.422,303.1960197,7
ON([5*])C(=O)N,TRUE,2,2,1,0,0,0,0,0,0,0,5,5,0,66.56,-0.7794,75.047,75.01945234,0
c1c([5*])sc(c12)cccc2,TRUE,0,1,1,1,0,0,0,0,2,2,2,9,0,0,2.0759,133.195,133.0111962,0
O=C([3*])Nc1c(C)cccc1,TRUE,1,1,1,1,0,0,0,1,1,1,3,10,0.125,29.1,2.07622,134.158,134.0605889,0
N[C@@H]([C@@H]1[4*])C1,TRUE,1,1,0,0,0,0,0,0,1,0,2,4,1,26.02,0.0552,56.088,56.05002419,2
